"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
0.05747,-0.088148,0.03548,-0.05814,0.093153,0.022585,-0.110528,-0.004285,0.032303,0.101413,0.039628,0.060627,0.130002,-0.0624095,-0.072457,0.049804,0.017038,-0.029963,-0.037861,0.088392,11.958062,11.527463,14.022178,11.882192,11.129511,12.229364,11.756577,9.605008,11.961491,12.981533,10.518998,13.315064,13.042083,10.556564,11.700647,13.080084,13.16562,13.309925,12.84424,9.469687
0.001239,-0.185415,0.012393,-0.097999,-0.01964,0.00238,-0.012246,0.069032,0.017891,-0.068092,0.149884,0.053849,0.102402,-0.092109,0.085595,-0.001663,-0.027342,0.065554,-0.045357,0.058958,11.326203,11.391256,13.283532,11.203575,11.048728,12.068147,11.165024,7.282735,11.512339,12.22931,10.122062,12.794304,12.402771,10.489567,11.183155,12.526104,12.741395,12.896392,12.489174,9.292364
0.427108,0.07806,0.120165,0.699739,0.513899,0.076885,0.466551,0.357877,0.388542,0.623491,0.718021,0.465139,0.378431,0.451145,0.557951,0.48958,0.237954,0.476752,0.450341,0.4451086,11.547488,11.323312,13.583514,11.977977,11.240116,12.196497,11.455404,9.259793,11.736027,12.654188,10.23057,13.39521,13.036695,10.004461,11.749535,12.615308,13.081956,13.134624,12.554201,9.348603
-0.114977,-0.192652,0.028881,-0.053993,0.043838,-0.219774,0.019584,-0.256283,-0.028125,0.065289,-0.0832026,-0.075966,-0.242178,0.00476975,0.065194,-0.014745,0.093125,0.069305,0.102959,0.191865,11.315312,11.397959,13.607266,12.261017,10.68888,12.121204,11.780403,10.293748,12.352593,12.647845,10.572147,13.236852,12.750142,10.578461,11.66314,12.60744,13.32299,13.180966,12.705622,9.65201
0.082814,-0.07066,-0.117962,-0.052014,-0.046096,-0.000635,-0.023015,0.09289,0.179316,0.072145,0.050605,-0.017264,0.028295,0.289758,0.005158,-0.246226,-0.356429,-0.389643,-0.39174,-0.370599,10.834611,11.694349,14.084599,11.698899,10.730757,12.072331,11.88249,10.689234,13.012153,12.563885,10.142132,12.872258,12.714654,10.320043,11.604254,12.60702,13.432109,13.267406,12.886484,9.591875
0.000243,-0.025401,0.06621,0.000169,0.02229,0.160976,0.0346808,0.152177,0.0027645,0.115297,0.252687,0.249608,0.437437,-0.189584,-0.039584,0.060273,0.15267,0.06837,-0.000996,0.294933,11.446855,11.088612,12.939322,11.051873,9.980689,11.693749,10.957831,7.18829,10.429916,11.802565,9.966566,12.601015,12.20016,9.540683,11.304424,11.619945,12.613718,12.023184,12.623955,9.443397
-0.138791,-0.012411,-0.015818,-0.113663,-0.038044,-0.132708,-0.063553,-0.057411,0.043752,-0.058181,0.012899,-0.057988,0.020195,-0.073519,-0.142013,0.06511,-0.055237,-0.088082,-0.032059,0.139658,11.212619,11.403207,13.261762,11.68185,10.792777,12.202639,11.54541,8.785677,11.715418,12.217342,10.493256,13.261056,12.692104,10.279141,11.507652,12.547631,13.234994,13.123034,12.696596,9.477181
-0.075981,-0.160069,-0.087164,-0.207337,-0.286415,-0.145409,-0.097557,0.007984,-0.084794,-0.11847,-0.150072,-0.173405,-0.141667,-0.121659,-0.089182,-0.185235,-0.141741,-0.049588,-0.099338,0.005721,11.207445,11.367477,13.620169,12.346925,10.795584,12.207527,11.590642,10.291869,12.171117,12.818779,10.645188,13.328123,13.194085,10.915651,11.809382,12.930049,13.184466,13.500792,12.935182,9.471889
-0.056673,-0.0957326,-0.1023136,0.01319,-0.139685,-0.227327,0.054203,-0.076994,-0.05445,-0.135132,-0.060913,-0.226052,-0.223852,-0.044927,-0.016386,-0.106805,-0.021129,0.350306,0.495758,0.029382,11.572266,10.943686,13.429767,11.805831,10.447345,11.596996,11.574821,8.482841,11.513921,12.564504,10.364507,13.285846,12.22849,10.198254,11.331906,12.704392,12.886713,12.931964,12.566826,9.180906
-0.194421,-0.402119,-0.155741,-0.381362,-0.199766,-0.498554,-0.246681,-0.030742,-0.16371,-0.311513,-0.280504,-0.307515,-0.336395,-0.00479279999999999,-0.133035,-0.1581786,-0.251756,-0.091412,-0.289027,-0.158349,11.589179,10.982337,13.051469,11.386068,9.322037,12.078932,11.756875,6.894633,10.295046,11.183744,10.30251,11.453352,12.184212,10.406709,11.357187,12.182675,12.192189,11.870652,12.001112,9.3805
0.117191,-0.154387,-0.021356,0.084461,-0.117888,0.030273,-0.153187,0.115767,0.151389,0.079416,0.0868104,0.052616,-0.001432,-0.030697,0.074589,0.04301,0.187685,0.496036,0.018588,0.02094875,11.696186,11.290837,13.339572,11.927555,9.951636,12.402049,11.747271,8.886019,11.142262,12.444391,11.236348,12.59685,12.453629,10.663722,11.686874,12.795067,12.614372,12.736234,13.870514,9.611405
-0.036373,-0.082805,-0.159332,0.011474,-0.042809,-0.024844,0.030844,0.096987,0.017725,0.032901,-0.0231078,-0.030787,-0.191515,-0.0938144,0.001035,-0.121269,-0.023125,-0.037871,-0.049389,0.013348,11.733249,10.866907,13.514892,11.71904,11.06425,12.289245,11.81321,9.551809,11.857446,12.02539,10.758806,12.543005,12.269854,10.511709,11.161677,12.664048,12.629102,12.642732,13.706431,9.70749
0.056502,-0.19217075,0.030606,0.105959,0.065108,0.194936,0.066623,0.042903,0.042212,-0.086713,-0.0156932,-0.057428,0.147977,-0.185858,0.004111,0.0253,-0.125205,0.059063,0.013228,0.144787,11.577625,10.656624,13.320794,12.089715,10.091328,12.332989,11.688748,8.470857,11.682655,12.39714,10.638186,13.102358,12.52399,10.354499,11.470934,12.721854,13.066227,12.973359,12.441623,9.576036
0.044629,-0.097036,0.066562,0.182573,-0.00379,0.042055,0.156493,0.05870025,0.051848,0.07559,0.126532,-0.00334,0.0534554,-0.068397,0.059549,-0.02936,0.061579,0.092409,0.0946435,0.085389,11.420672,11.31547,12.988069,11.860522,10.625378,11.613683,11.19787,9.391635,11.94273,12.331496,9.74748,13.007065,12.432769,9.435292,11.143021,12.277778,13.076932,12.733712,12.366873,9.368834
0.469106,0.123318,-0.029635,0.275008,0.188547,0.140577,0.272886,0.308669,0.063315,-0.019853,0.219179,-0.016487,-0.006002,0.0630544,0.178112,-0.036613,0.078762,0.238384,0.0712,0.186798,11.156722,10.889879,13.554301,11.973554,11.29506,12.081561,10.987534,9.713616,12.212513,12.554693,10.530529,13.083989,12.904558,10.571036,10.848212,13.131494,13.672122,13.413002,12.947724,9.712713
-0.191028,-0.178935,-0.005088,-0.089965,0.055209,-0.018546,-0.0680358,0.09398,-0.003734,0.08739,0.224734,0.092055,0.243629,-0.155848,0.001461,-0.01229,0.06668,-0.093752,0.068848,0.197656,11.27461,11.174622,13.242336,11.812965,10.792638,11.799958,11.870608,9.430986,11.674831,12.217917,10.511477,12.994156,12.41644,10.099147,11.495289,12.35448,12.9085,12.902378,12.353607,9.005971
-0.156095,-0.088327,-0.086274,-0.431731,-0.444448,-0.2992982,-0.2804492,-0.311678,-0.501655,-0.109377,0.113068,0.009634,0.020554,-0.100476,-0.107213,0.025811,0.009675,0.004347,-0.073333,-0.042149,11.313755,11.079868,13.181518,11.401871,10.419887,11.410712,11.415959,8.006034,11.288389,11.583597,10.424901,12.652109,12.272713,9.903703,11.542505,12.217252,12.408645,12.588299,12.437366,9.145319
-0.035292,-0.163853,0.161045,-0.008922,-0.064772,-0.016912,-0.063694,-0.003636,-0.115535,0.015351,0.121329,-0.04406,-0.009069,-0.124109,-0.004057,0.066707,-0.020681,-0.045864,-0.086813,0.030144,10.461457,11.074158,13.127623,10.754386,10.249264,11.462804,10.864963,8.114768,11.186854,11.985753,9.918495,12.57187,11.764435,9.684996,10.83703,11.783081,12.493393,12.663332,12.419226,9.136625
-0.249695,-0.270213,0.0028464,-0.133327,-0.193926,-0.273023,-0.114911,-0.041282,-0.087429,-0.134431,-0.058237,-0.233399,-0.088445,-0.08518,0.093809,0.178148,0.019683,0.074945,0.182877,0.117845,10.678555,11.596784,13.288838,11.589999,10.180301,11.455045,11.548712,9.587358,12.554872,12.189957,10.189738,13.059814,11.978146,10.153168,11.639685,12.479171,13.098334,12.593574,12.755381,9.279438
-0.047802,-0.221862,0.0345198,0.091675,-0.065474,-0.209575,0.106215,-0.173175,0.092309,-0.145826,-0.077998,-0.294052,0.044662,0.213726,0.17793,-0.105056,-0.114257,0.02647,0.06365,0.04759,11.322843,10.86637,12.927991,11.341682,10.229251,12.249862,11.002875,9.524489,12.54624,12.176031,10.121517,12.946833,12.388862,10.370457,11.017896,12.219109,12.774251,12.566347,12.402716,9.993838
-0.130863,-0.21396,-0.044449,-0.054663,-0.094375,-0.210897,-0.089425,-0.209444,-0.081742,-0.016601,-0.09221,-0.11216,-0.119773,-0.187582,-0.215125,-0.218572,-0.035816,-0.126988,0.07822,0.0056292,11.191345,11.699152,13.421361,11.851753,10.44702,12.022234,11.625968,8.239075,11.69313,12.257886,10.708609,13.195114,12.948919,10.488252,11.051201,12.880227,12.885235,13.271808,13.01365,8.961222
0.058645,-0.011319,-0.119172,-0.026498,0.127628,0.108804,-0.118921,0.084197,0.054685,0.201874,0.091995,0.178379,0.148792,-0.140653,-0.11234,0.031715,0.174411,-0.030723,0.086058,0.0923626,10.813565,10.837868,13.119898,11.684772,9.637743,11.826239,11.488155,7.648449,11.410805,11.88395,10.239591,12.602628,12.222146,9.518783,11.489878,12.151488,12.432597,12.60536,12.372327,9.19631
0.043258,-0.222165,-0.041391,0.03778,-0.258027,-0.010727,-0.052456,0.0898293333333333,-0.016819,0.034843,0.153556,0.040522,-0.016208,-0.056191,0.0657722,-0.1124,0.088781,0.118627,-0.011079,-0.034701,10.934424,10.407825,13.256064,11.609768,10.741493,11.887931,11.657698,7.30466,11.896243,12.587908,10.029333,12.743981,12.503947,10.143803,11.427522,12.860573,12.729863,12.966114,12.523809,9.467826
-0.281674,-0.444577,-0.058059,-0.358007,-0.416824,-0.344935,-0.304334,-0.276125,-0.407884,-0.370735,-0.391711,-0.333006,-0.271289,-0.354563,-0.338242,-0.394971,-0.424984,-0.207264,-0.287065,-0.226874,11.367762,11.190004,13.16678,11.677126,9.873334,11.719148,11.573933,9.389719,11.972787,12.078059,10.422636,13.103305,12.382493,10.213248,11.283652,12.400632,12.999782,12.894193,12.015365,9.215125
-0.323122,-0.359601,0.045473,0.093239,0.206211,-0.020194,0.278065,-0.0245918,0.054562,0.091044,0.04237,0.087989,0.0458062,-0.081445,0.150535,0.23308,-0.091668,0.27043,0.027673,0.0201583333333333,11.788757,11.334171,13.282417,11.632287,10.845915,12.373696,11.733798,9.082951,11.850072,12.547447,10.437741,13.41798,12.552043,10.076103,11.461157,12.359822,12.997114,13.254138,12.517488,9.079335
